id;Year;Title;WorldwideBox_office;DomesticBox_office;InternationalBox_office;production_cost;Runtime;release_date;Genre_1;Genre_2;Genre_3;original_language;popularity;Production_Companies;vote_average;vote_count;Cast;Director;IMDB_Rating;Metascore
10384;2000;Supernova;14828081;;;900000000;910;10;Science Fiction;Horror;Thriller;en;19445;Hammerhead Productions;49;3600;;;;
10385;2000;Hanging Up;51880044;;;600000000;940;20;Drama;Comedy;;en;1421;Nora Ephron Productions;52;1590;;;;
10386;1999;The Iron Giant;23300000;;;500000000;860;80;Family;Animation;Science Fiction;en;61405;Warner Bros. Feature Animation;7937;53120;;;;
10388;1999;The Limey;3204663;;;100000000;890;100;Drama;Mystery;Crime;en;14994;Artisan Entertainment;66;3990;;;;
10390;1999;For Love of the Game;46112640;;;500000000;1380;90;Drama;Romance;;en;11154;Universal Pictures;65;3960;;;;
10393;2000;The Replacements;50054511;;;500000000;1180;80;Comedy;;;en;2384;Warner Bros. Pictures;66;8830;;;;
10395;1994;Wolf;131002597;;;700000000;1250;60;Fantasy;Drama;Horror;en;20099;Columbia Pictures;61;8580;;;;
10397;1999;Angela's Ashes;13042112;;;500000000;1450;120;Drama;;;en;1435;Universal Pictures;72;2870;;;;
10400;1999;The Hurricane;73956241;;;500000000;1460;90;Drama;;;en;21685;Universal Pictures;7427;13250;;;;
10402;1999;Deuce Bigalow: Male Gigolo;65500000;;;170000000;880;120;Comedy;;;en;47406;Quinta Communications;60;13410;;;;
10413;1993;Nowhere to Run;64000000;;;150000000;940;10;Action;Drama;Thriller;en;29942;Columbia Pictures;6353;6690;;;;
10414;1992;The Mighty Ducks;50752337;;;100000000;1010;100;Comedy;Family;Drama;en;15007;Avnet/Kerner Productions;65;8320;;;;
10416;2000;What Planet Are You From?;14100000;;;600000000;1050;30;Comedy;Drama;Romance;en;7596;Columbia Pictures;55;1420;;;;
10425;2007;The Death and Life of Bobby Z;413454;;;220000000;970;70;Drama;Action;Thriller;en;16038;Eclectic pictures;61;3580;;;;
10426;2002;Friday After Next;33500000;;;200000000;850;110;Comedy;;;en;21253;New Line Cinema;63;3860;;;;
10428;1995;Hackers;7563728;;;200000000;1070;90;Action;Crime;Thriller;en;23719;Suftley;63;12130;;;;
10431;2007;War;40452643;;;250000000;1030;80;Action;Thriller;Crime;en;43996;Lionsgate;63;16640;;;;
10436;1993;The Age of Innocence;32255440;;;340000000;1390;90;Drama;Romance;;en;14876;Columbia Pictures;70;10310;;;;
10437;1992;The Muppet Christmas Carol;27300000;;;120000000;860;120;Music;Comedy;Family;en;20688;Walt Disney Pictures;74;9160;;;;
10439;1993;Hocus Pocus;50800000;;;280000000;960;70;Fantasy;Comedy;Family;en;48592;Walt Disney Pictures;71;28650;;;;
10445;1993;Shadowlands;25842000;;;220000000;1310;120;Drama;Romance;;en;15575;Savoy Pictures;69;2510;;;;
10448;1994;Rapa Nui;305070;;;200000000;1070;60;Adventure;;;en;8486;Tig Productions;63;1410;;;;
10461;2000;Get Carter;19412993;;;636000000;1020;100;Action;Drama;Thriller;en;21294;Morgan Creek Entertainment;52;5300;;;;
10468;2000;28 Days;62198945;;;430000000;1030;40;Comedy;Drama;;en;16053;Columbia Pictures;61;9430;;;;
10476;2005;Hustle & Flow;23563727;;;80000000;1160;70;Crime;Drama;Music;en;16178;MTV Films;7097;3520;;;;
10477;2001;Driven;54744738;;;940000000;1160;40;Action;Drama;;en;30123;Epsilon Motion Pictures;51;6810;;;;
10478;1996;Tin Cup;53854588;;;450000000;1350;80;Comedy;Romance;Romance;en;17662;Regency Enterprises;60;4870;;;;
10481;2000;102 Dalmatians;183611771;;;850000000;1000;100;Family;Comedy;;en;26898;Walt Disney Pictures;55;12990;;;;
10483;2008;Death Race;76000000;;;450000000;1050;80;Action;Thriller;Science Fiction;en;50858;Impact Pictures;6253;35950;;;;
10488;2008;Nim's Island;100104565;;;370000000;960;40;Adventure;Comedy;Family;en;1893;Walden Media;59;10990;;;;
10496;1999;Bats;10200000;;;52500000;910;100;Horror;Thriller;Science Fiction;en;1338;Destination Films;44;1790;;;;
10501;2000;The Road to El Dorado;76400000;;;950000000;890;30;Family;Adventure;Animation;en;55861;DreamWorks Animation;7255;35860;;;;
10514;1971;The Andromeda Strain;12376563;;;65000000;1310;30;Science Fiction;Thriller;;en;1804;Universal Pictures;7052;6510;;;;
10521;2009;Bride Wars;115375850;;;300000000;890;10;Comedy;Romance;;en;29483;Fox 2000 Pictures;6237;29400;;;;
10523;2008;W.;29506464;;;251000000;1290;100;Drama;History;;en;12319;Ixtlan Productions;62;5880;;;;
10527;2008;Madagascar: Escape 2 Africa;603900000;;;1500000000;890;100;Family;Adventure;Animation;en;77441;DreamWorks Animation;6504;66180;;;;
10528;2009;Sherlock Holmes;524028679;;;900000000;1290;120;Action;Adventure;Crime;en;5328;Warner Bros. Pictures;721;135350;;;;
10530;1995;Pocahontas;346100000;;;550000000;810;60;Adventure;Animation;Family;en;43144;Walt Disney Pictures;69;54750;;;;
10533;1995;The Scarlet Letter;10382407;;;500000000;1350;100;Drama;Romance;Western;en;17682;Cinergi Pictures;60;4320;;;;
10534;1996;White Squall;10300000;;;380000000;1290;20;Drama;Adventure;;en;21493;Hollywood Pictures;6266;3330;;;;
10535;1996;Spy Hard;27000000;;;180000000;810;50;Comedy;Action;;en;20072;Hollywood Pictures;54;6160;;;;
10537;1991;The Doors;34416893;;;380000000;1400;30;Music;Drama;History;en;22043;Carolco Pictures;71;13450;;;;
10545;1996;The Hunchback of Notre Dame;325300000;;;1000000000;910;60;Drama;Animation;Family;en;54715;Walt Disney Pictures;71;48030;;;;
10549;1996;Hamlet;4700000;;;180000000;2420;120;Drama;;;en;19376;Castle Rock Entertainment;7373;4460;;;;
10550;2002;Ballistic: Ecks vs. Sever;19924033;;;700000000;910;90;Action;Adventure;Thriller;en;15503;Franchise Pictures;44;3400;;;;
10555;2004;Shark Tale;367300000;;;750000000;900;90;Animation;Action;Comedy;en;65832;DreamWorks Animation;60;61210;;;;
10557;1999;East Is East;28200000;;;38000000;970;50;Drama;Comedy;;en;10186;Assassin Films;65;1960;;;;
10559;2000;Frequency;68106245;;;310000000;1180;40;Science Fiction;Thriller;ScienceFiction;en;26959;New Line Cinema;72;16920;;;;
10560;2000;Center Stage;26400000;;;290000000;1150;50;Drama;Music;;en;13813;Columbia Pictures;69;3220;;;;
10564;2000;Where the Heart Is;33800000;;;150000000;1200;40;Comedy;Drama;Romance;en;24359;Wind Dancer Films;71;6590;;;;
10567;2000;Dinosaur;354248063;;;1275000000;820;50;Animation;Family;Adventure;en;62004;Walt Disney Pictures;65;23850;;;;
10569;2000;Small Time Crooks;29900000;;;250000000;940;50;Comedy;Crime;Crime;en;1553;Sweetland Films;65;6420;;;;
10571;2000;Boys and Girls;20627372;;;160000000;940;60;Comedy;Drama;Romance;en;17239;Dimension Films;60;3770;;;;
10577;2000;Dracula 2000;47053625;;;280000000;980;120;Thriller;Horror;Action;en;29697;Wes Craven Films;52;6290;;;;
10585;1988;Child's Play;44196684;;;90000000;870;110;Horror;Thriller;;en;48924;United Artists;67;27960;;;;
10586;1996;The Ghost and the Darkness;38619405;;;500000000;1090;100;Adventure;Action;Thriller;en;2681;Constellation Films;68;9540;;;;
10588;2003;The Cat in the Hat;133800000;;;1090000000;810;110;Comedy;Adventure;Family;en;44362;Universal Pictures;53;15760;;;;
10589;2004;After the Sunset;61300000;;;600000000;970;110;Action;Comedy;Crime;en;24113;New Line Cinema;62;7210;;;;
10590;2002;We Were Soldiers;114660784;;;750000000;1380;30;Action;History;War;en;38713;Wheelhouse Entertainment;7131;19450;;;;
10591;2004;The Girl Next Door;31635150;;;210000000;1100;40;Comedy;Romance;;en;52874;Epsilon Motion Pictures;6715;33390;;;;
10592;2002;Hart's War;32287044;;;700000000;1250;20;Drama;War;;en;21774;David Foster Productions;6382;8830;;;;
10603;1997;George of the Jungle;174463257;;;550000000;920;70;Adventure;Comedy;Family;en;29526;Mandeville Films;56;20040;;;;
10610;2003;The Medallion;34300000;;;380000000;890;80;Thriller;Fantasy;Action;en;25989;Living Films;56;10290;;;;
10611;2002;Barbershop;77063924;;;120000000;1020;40;Comedy;Drama;;en;22544;Metro-Goldwyn-Mayer;63;4360;;;;
10615;2001;Pootie Tang;3300000;;;70000000;810;60;Action;Comedy;;en;12522;MTV Films;50;1400;;;;
10622;1997;一個好人;18800000;;;127000000;1010;10;Crime;Action;Comedy;cn;2801;Orange Sky Golden Harvest;65;6240;;;;
10623;2003;Cradle 2 the Grave;56500000;;;250000000;1010;20;Action;Crime;Drama;en;40082;Silver Pictures;61;8690;;;;
10625;2004;Mean Girls;130100000;;;170000000;970;40;Drama;Comedy;;en;96154;Broadway Video;7208;83920;;;;
10628;2003;Kangaroo Jack;88900000;;;600000000;890;10;Action;Adventure;Comedy;en;26479;Castle Rock Entertainment;53;8910;;;;
10629;2003;Veronica Guerin;9439660;;;170000000;980;70;Drama;Crime;Thriller;en;19357;Jerry Bruckheimer Films;66;2850;;;;
10632;2003;The Hunted;34234008;;;550000000;940;30;Drama;Action;Thriller;en;20747;Alphaville Films;62;7530;;;;
10634;1995;Friday;28200000;;;35000000;910;40;Comedy;;;en;47533;New Line Cinema;72;17050;;;;
10637;2000;Remember the Titans;136700000;;;300000000;1130;90;Drama;;;en;28823;Jerry Bruckheimer Films;76;25370;;;;
10643;1999;ゴジラ2000 ミレニアム;25000000;;;83000000;1070;120;Action;Adventure;Science Fiction;ja;34623;Toho Pictures;6898;2460;;;;
10646;2001;Tomcats;23400000;;;110000000;950;30;Comedy;Romance;;en;20015;Revolution Studios;51;2400;;;;
10647;2000;Pay It Forward;55707411;;;400000000;1220;100;Drama;Romance;;en;26187;Bel Air Entertainment;73;16960;;;;
10655;1993;Gettysburg;12700000;;;250000000;2540;100;Drama;History;War;en;25669;TriStar Television;69;2780;;;;
10658;1986;Howard the Duck;38000000;;;370000000;1100;80;Comedy;Fantasy;Science Fiction;en;18797;Lucasfilm Ltd.;54;9590;;;;
10661;2008;You Don't Mess with the Zohan;204313400;;;900000000;1130;60;Comedy;Action;;en;46353;Columbia Pictures;5704;35910;;;;
10663;1998;The Waterboy;185991646;;;230000000;900;110;Comedy;;;en;26055;Touchstone Pictures;61;17220;;;;
10664;2009;[REC]²;18469680;;;56000000;840;90;Thriller;Horror;;es;13807;Filmax;66;18970;;;;
10673;1987;Wall Street;43900000;;;150000000;1260;120;Crime;Drama;;en;24705;20th Century Fox;72;19450;;;;
10674;1998;Mulan;304320254;;;900000000;880;60;Animation;Family;Adventure;en;106536;Walt Disney Pictures;7914;92600;;;;
10676;1982;Halloween III: Season of the Witch;14400000;;;25000000;990;100;Horror;Thriller;Science Fiction;en;2515;Universal Pictures;52;12940;;;;
10678;2003;Bringing Down the House;132700000;;;200000000;1050;30;Comedy;Drama;;en;13699;Touchstone Pictures;60;6690;;;;
10681;2008;WALL·E;521311860;;;1800000000;980;60;Animation;Family;Science Fiction;en;87286;Pixar;8088;181010;;;;
10683;1998;Happiness;2800000;;;30000000;1390;100;Comedy;Drama;;en;19016;Good Machine;75;7600;;;;
10684;1996;Courage Under Fire;100900000;;;460000000;1160;70;Drama;Thriller;Mystery;en;22359;Davis Entertainment;65;8650;;;;
10691;2001;Crazy/Beautiful;16929123;;;130000000;990;60;Drama;Romance;;en;16032;Touchstone Pictures;66;3260;;;;
10696;2001;Glitter;5271666;;;220000000;1040;90;Drama;Music;Romance;en;6612;Glitter Productions;44;1340;;;;
10705;1989;Henry V;10200000;;;90000000;1370;100;War;Drama;History;en;14957;BBC Film;72;3470;;;;
10707;2005;The Squid and the Whale;11100000;;;15000000;810;100;Comedy;Drama;;en;15887;Peter Newman Productions;69;9050;;;;
10708;2003;Daddy Day Care;164433867;;;600000000;920;50;Comedy;Family;;en;28577;Revolution Studios;59;20230;;;;
10712;2002;Far from Heaven;29027914;;;135000000;1070;110;Drama;Romance;;en;9864;Focus Features;70;5760;;;;
10715;2003;Looney Tunes: Back in Action;68500000;;;800000000;930;110;Animation;Comedy;Family;en;26135;Warner Bros. Animation;64;14380;;;;
10718;2004;Torque;46546197;;;400000000;840;10;Action;;;en;26083;Original Film;52;5410;;;;
10719;2003;Elf;228500000;;;320000000;970;100;Comedy;Family;Fantasy;en;28455;New Line Cinema;67;38490;;;;
10724;1982;Firefox;70700000;;;180000000;1360;60;Science Fiction;Action;Adventure;en;2997;Malpaso Productions;60;5180;;;;
10731;1994;The Client;117615211;;;450000000;1190;70;Drama;Thriller;Crime;en;23144;Alcor Films;6694;10640;;;;
10733;2004;The Alamo;25819961;;;1070000000;1370;40;History;War;Drama;en;13848;Imagine Entertainment;5782;3120;;;;
10734;1979;Escape from Alcatraz;43004381;;;80000000;1130;60;Drama;Thriller;;en;2992;Paramount;75;26390;;;;
10735;2003;What a Girl Wants;50700000;;;200000000;1050;30;Comedy;Romance;Drama;en;32406;Sloane Square Films;62;15650;;;;
10739;2003;Anything Else;13600000;;;180000000;1080;80;Drama;Comedy;Romance;en;13327;Granada Productions;62;5780;;;;
10740;2004;Birth;23900000;;;200000000;1000;100;Drama;Mystery;Thriller;en;26133;Academy Films;60;6090;;;;
10743;2003;Confidence;23014206;;;150000000;970;40;Action;Comedy;Thriller;en;1556;Ignite Entertainment;63;4170;;;;
10744;2003;The Cooler;10400000;;;40000000;1010;110;Romance;Drama;;en;10651;Pierce/Williams Entertainment;67;3250;;;;
10748;2007;St. Trinian's;29100000;;;140000000;1010;120;Comedy;Family;Science Fiction;en;15167;Ealing Studios;59;4400;;;;
10756;2003;The Haunted Mansion;182290266;;;900000000;990;110;Thriller;Fantasy;Comedy;en;30941;Doom Buggy Productions;57;19430;;;;
10758;2007;Waitress;22240529;;;15000000;1080;50;Drama;Comedy;Romance;en;14921;Night & Day Pictures;67;4980;;;;
10760;2007;Sydney White;13620075;;;165000000;1080;90;Comedy;;;en;16654;Morgan Creek Entertainment;65;10080;;;;
10761;2008;Made of Honor;106407672;;;400000000;1010;40;Comedy;Romance;;en;2486;Columbia Pictures;64;16000;;;;
10762;2004;Without a Paddle;69600000;;;190000000;950;80;Comedy;Action;Adventure;en;2024;De Line Pictures;56;6140;;;;
10764;2008;Quantum of Solace;589580482;;;2000000000;1060;100;Adventure;Action;Thriller;en;51385;EON Productions;63;75650;;;;
10765;1980;Private Benjamin;69800000;;;150000000;1100;100;Comedy;;;en;15198;Warner Bros. Pictures;59;3560;;;;
10771;2002;The Tuxedo;104400000;;;600000000;980;90;Thriller;Action;Comedy;en;26371;DreamWorks Pictures;57;18550;;;;
10774;1976;Network;23700000;;;38000000;1220;110;Drama;;;en;25115;Metro-Goldwyn-Mayer;78;16170;;;;
10776;1986;Little Shop of Horrors;38800000;;;250000000;940;120;Horror;Comedy;Music;en;22388;Geffen Pictures;69;13650;;;;
10781;2006;The Texas Chainsaw Massacre: The Beginning;107400000;;;160000000;910;100;Horror;;;en;46436;Texas Chainsaw Productions;61;16870;;;;
10782;2003;Basic;42792561;;;500000000;980;40;Action;Drama;Mystery;en;24504;Intermedia;65;9850;;;;
10796;2001;The One;72689126;;;490000000;870;110;Action;Science Fiction;Thriller;en;29967;Revolution Studios;61;14940;;;;
10800;2008;Chasseurs de dragons;12235843;;;120000000;800;30;Animation;Family;;fr;18846;Futurikon;66;4300;;;;
10802;1995;Showgirls;20350754;;;450000000;1310;90;Drama;;;en;4581;Pathé;55;11660;;;;
10803;1976;Logan's Run;25000000;;;90000000;1190;60;Action;Science Fiction;Romance;en;33475;Metro-Goldwyn-Mayer;66;8870;;;;
10806;1997;In & Out;63900000;;;350000000;900;90;Comedy;Romance;;en;16551;Spelling Films;65;6570;;;;
10808;2001;Dr. Dolittle 2;176100000;;;700000000;870;60;Comedy;Family;Romance;en;39361;Joseph M. Singer Entertainment;53;15990;;;;
10822;2007;Savage Grace;1432799;;;46000000;970;50;Drama;;;en;15887;Celluloid Dreams;57;1810;;;;
10833;2001;Heartbreakers;57800000;;;350000000;1230;30;Comedy;Romance;Crime;en;20912;Davis Entertainment;6094;8560;;;;
10844;2006;Out of the Blue;739865;;;0;1030;100;Drama;Crime;;en;6845;Desert Road Films;64;640;;;;
10858;1995;Nixon;13681765;;;440000000;1920;120;Drama;History;;en;1707;Cinergi Pictures;6912;3390;;;;
10861;1996;Maximum Risk;51702483;;;250000000;1000;90;Action;Thriller;Thriller;en;18283;Columbia Pictures;58;4680;;;;
10865;2001;Atlantis: The Lost Empire;186053725;;;1200000000;950;60;Animation;Family;Adventure;en;3705;Walt Disney Pictures;70;45310;;;;
10866;2001;Joy Ride;36642838;;;230000000;970;100;Mystery;Thriller;Drama;en;25416;Regency Enterprises;65;11180;;;;
10871;1997;Switchback;6482195;;;370000000;1180;100;Thriller;Mystery;Mystery;en;12328;Rysher Entertainment;5916;2140;;;;
10873;2000;Shadow of the Vampire;8279017;;;80000000;920;50;Drama;Horror;;en;11577;BBC Film;67;5460;;;;
10876;2000;Quills;7060876;;;135000000;1240;110;Drama;;;en;18492;Charenton Productions;71;6130;;;;
10877;2001;Exit Wounds;79958599;;;500000000;1010;30;Action;Crime;Thriller;en;25832;Village Roadshow Pictures;57;4490;;;;
10878;2001;Saving Silverman;19351569;;;220000000;900;20;Comedy;Crime;Romance;en;13579;Village Roadshow Pictures;56;5000;;;;
10890;1981;Stripes;85300000;;;100000000;1060;60;Action;Comedy;;en;24077;Columbia Pictures;65;8510;;;;
10894;2002;May;264349;;;5000000;930;40;Drama;Horror;Thriller;en;13127;A Loopy Production LLC;65;5790;;;;
10895;1940;Pinocchio;164000000;;;26000000;880;20;Animation;Family;Fantasy;en;64653;Walt Disney Productions;7107;56360;;;;
10923;2003;Agent Cody Banks;58795814;;;280000000;1020;30;Action;Adventure;Comedy;en;17747;Madacy Entertainment;55;10420;;;;
10925;1985;The Return of the Living Dead;14200000;;;40000000;910;40;Horror;Comedy;;en;33545;Hemdale Film Corporation;71;19370;;;;
10929;2003;Willard;8564586;;;220000000;1000;30;Horror;Drama;Thriller;en;11074;Hard Eight Pictures;61;2920;;;;
10934;2003;Under the Tuscan Sun;58878723;;;180000000;1130;90;Romance;Comedy;Romance;en;16636;Touchstone Pictures;69;8140;;;;
10935;1980;Heaven's Gate;3484331;;;440000000;2170;110;Drama;Western;Romance;en;12878;Partisan Productions;68;3370;;;;
10944;2003;In the Cut;23726793;;;120000000;1190;100;Drama;Mystery;Thriller;en;14753;Screen Gems;52;3980;;;;
10950;2001;I Am Sam;92542418;;;220000000;1320;120;Drama;;;en;24181;New Line Cinema;7568;21870;;;;
10955;2002;Ripley's Game;6200000;;;300000000;1100;90;Crime;Thriller;;en;1621;Mr. Mudd Production;63;2420;;;;
10956;2001;Joe Dirt;30987695;;;177000000;910;40;Mystery;Adventure;Comedy;en;2992;Columbia Pictures;56;6890;;;;
10970;1976;Silent Movie;36145695;;;44000000;870;60;Comedy;;;en;10762;Crossbow Productions;65;2770;;;;
10972;2001;Session 9;1612259;;;15000000;1000;80;Horror;Mystery;;en;16661;USA Films;62;8510;;;;
10982;2005;Hoodwinked!;110000000;;;80000000;820;120;Animation;Comedy;Family;en;37564;Kanbar Entertainment;62;16700;;;;
10984;2001;Valentine;16300000;;;100000000;960;20;Horror;Thriller;;en;25203;NPV Entertainment;55;5170;;;;
10985;2002;The New Guy;31200000;;;130000000;880;50;Comedy;Family;;en;22863;Bedlam Pictures;60;5600;;;;
10987;1995;Halloween: The Curse of Michael Myers;15100000;;;50000000;880;90;Horror;Thriller;;en;23388;Halloween VI Productions;52;10390;;;;
10991;2000;劇場版ポケットモンスター 結晶塔の帝王 ENTEI;68400000;;;160000000;740;70;Adventure;Fantasy;Animation;ja;42255;Nintendo;65;5990;;;;
10992;2001;Cats & Dogs;93375151;;;600000000;870;70;Family;Comedy;;en;24412;Village Roadshow Pictures;54;15560;;;;
10996;2002;Stuart Little 2;170000000;;;1200000000;780;70;Family;Adventure;Animation;en;31562;Columbia Pictures;58;23100;;;;
10998;1987;Fatal Attraction;320145693;;;140000000;1190;90;Thriller;Drama;Thriller;en;3869;Paramount;68;13720;;;;
10999;1985;Commando;57500000;;;100000000;900;100;Action;Adventure;Thriller;en;49914;SLM Production Group;6673;26480;;;;
11001;1999;Blue Streak;117758500;;;650000000;930;90;Action;Comedy;Crime;en;28055;Columbia Pictures;65;14030;;;;
11004;2000;Wonder Boys;33426588;;;350000000;1110;20;Comedy;Drama;;en;14244;Paramount;68;5680;;;;
11007;2003;Cheaper by the Dozen;190212113;;;400000000;980;120;Comedy;Family;;en;30683;20th Century Fox;63;26730;;;;
11011;1994;Ri¢hie Ri¢h;38087756;;;400000000;950;120;Comedy;Family;;en;31352;Davis Entertainment;5896;21660;;;;
11013;2002;Secretary;9300000;;;40000000;1070;90;Comedy;Drama;Romance;en;37405;Slough Pond;6767;15320;;;;
11015;1997;The Relic;33956608;;;600000000;1100;10;Horror;Mystery;Thriller;en;1703;Mutual Film Company;60;4940;;;;
11022;2002;Narc;12633747;;;65000000;1050;10;Crime;Drama;Mystery;en;13396;Splendid Film;67;4870;;;;
11023;2003;Thirteen;10100000;;;20000000;1000;80;Drama;Drama;;en;25166;Michael London Productions;66;15450;;;;
11024;2004;Scooby-Doo 2: Monsters Unleashed;181466833;;;800000000;930;30;Mystery;Fantasy;Adventure;en;32285;Mosaic Media Group;61;26040;;;;
11025;2004;New York Minute;21289826;;;300000000;910;50;Comedy;;;en;17281;Di Novi Pictures;62;8520;;;;
11026;2004;Exorcist: The Beginning;78000586;;;800000000;1140;80;Horror;Mystery;Thriller;en;2492;Dominion Productions;54;7520;;;;
11027;1981;The Postman Always Rings Twice;12376625;;;120000000;1220;30;Crime;Romance;Drama;en;17588;CIP Filmproduktion GmbH;65;4670;;;;
11033;1980;Dressed to Kill;31899000;;;65000000;1050;70;Mystery;Thriller;Horror;en;23735;Filmways Pictures;69;8590;;;;
11036;2004;The Notebook;115600000;;;290000000;1230;60;Romance;Drama;;en;80179;New Line Cinema;7889;110570;;;;
11042;2003;Les Invasions barbares;3432342;;;80000000;990;90;Comedy;Drama;Drama;fr;1283;Astral Films;70;3500;;;;
